Word,idf
COLORBYNUMBER,10.71117951539199
OILPAINTING,11.047651752013204
RETRICA,11.175485123523087
VENTICAKE,11.175485123523087
CANDYCRUSHSODASAGA,8.318492587700758
PERSONALIZATION,9.702179385413567
DUOCAI,13.167915288213294
PHOTORECOVERY,11.175485123523087
YOLOSTUDIO,8.24793436238517
THEIMPOSTOR,8.252812420838602
TRICKYPUZZLE,9.057041424039983
RIDDLE,9.203932543854437
BRAINGAME,9.216671569631867
MEG,8.90523541117198
STYLE,7.590704355246555
СЕВЕРСК,8.088583462830803
CALL,8.773466133540856
II,12.474768107653349
IMPOSSIBLE,9.681560098210833
MUDDYGAMES,12.657089664447303
BOYAA,14.266527576881403
KINGSLAVE,14.266527576881403
1460555504,11.270795303327413
БОБРОВ,9.83571077803809
SOLITAIREFREEPACK,9.61256722672388
TESSERACTMOBILE,9.317767686503235
PLARIUM,7.94936289013412
BLOOP,9.090377844307575
FOOD,8.24066160305609
727296976,9.148533764464648
СЕРГАЧ,12.32061742782609
FIDGETTRADING3D,7.269846088704865
REWARD,8.491976031336996
BLOCKTIME,12.32061742782609
GAMEOVERFLOW,9.068030545615578
BLOCKFIELD,9.068030545615578
TILEMATCHHEXA,11.627470247266144
DANMAKU01E,14.266527576881403
DESIGNDRILL,14.266527576881403
370339723,8.668105617883029
OKINAWA,9.62213667774003
HARAPECO,9.62213667774003
CATRESTAURANT,9.935794236595072
HYPERCARDS,9.438213839579102
ЯСНЫЙ,9.154539788524861
KUYOUGAME,11.627470247266144
MOZZGI,8.845992577609119
903821820,9.539139758169064
JOINBLOB,8.510785363294492
539920547,9.584396349757183
PRINC,10.528857958598035
COUPLEWIDGET,10.528857958598035
DRAWHAPPYLIFE2,10.155653712708093
1573548340,9.391330253680252
901793885,10.395326565973512
RESCUEMASTER,11.433314232825188
CHEATANDRUN,8.488875253658748
PLAYSTARZ,13.167915288213294
CHESSFREE,8.018484702372975
AIFACTORY,7.967578330025461
PASBAYAN,8.42008880182368
CWTO21,7.084935632269539
BLACKGOLD,7.083415875138122
MATCHINGGAME,10.061834957490438
959619034,10.296235663329282
FIOGONIA,12.32061742782609
CROWDBATTLE3D,13.573380396321458
PINPINTEAM,9.406715172519732
TYPE_SPIN,9.777891207149263
IOS_145,7.684502437988577
MOVIEFROMPHOTO,11.627470247266144
MOVIEFROMPHOTOMAKER,11.627470247266144
SERTANTA,10.832540372396258
ТАЙШЕТ,8.546215800273993
SLINGSHOTCRASH,8.649756479214833
БУЙНАКСК,8.063992059693481
TALK,10.65560966423718
WOOW,10.832540372396258
TAPON,9.530329128486908
THROWANDDEFEND,9.641554763597133
1529890250,9.733928083728149
УРЮПИНСК,9.671407726746814
СВОБОДНЫЙ,8.709699515181866
НОВОЧЕРКАССК,7.43998235332481
ПЕТЕРГОФ,10.003847699840088
CATEVOLUTION,11.781620927093403
FUNSTAGE,8.660725510585406
PARKINGMASTER3D,10.65560966423718
FNFPLANB,11.493938854641623
MIB,10.970690710877074
SONYPICTURESTELEVISION,8.4317168398188
MOBILOIDS,10.482337942963143
WATERPIPESPUZZLE,10.770020015414923
HYPERION,8.757139240253426
CRAFTRUNNER,8.769359351588202
ВАНИНО,9.430245669929926
1557391441,10.061834957490438
SP,9.7232327946114
BUBBLEPOP,8.900551561859553
DRIFTPARK,10.865330195219249
SPGAME,10.865330195219249
SECOND,11.322088597714963
MIAMI,9.446246011276367
EXTREME,8.355730932840876
NS,11.175485123523087
AMG,11.047651752013204
SLS,12.657089664447303
WHATSAPP,10.395326565973512
STATUS,10.89923174689493
SVER,14.266527576881403
ВЯТСКИЕ,10.003847699840088
ПОЛЯНЫ,9.949039463345093
1490842678,11.627470247266144
GARDENFRUITLEGEND,11.868632304083032
MOBILEGURU,11.37615581898524
STUDIO,8.495086453751387
WEPLAY,10.71117951539199
REPAIR,10.437886180392308
КАНАШ,9.989861457865349
POKAIFUGAMES,11.781620927093403
BALDANGRYTEACHERFNAFSCHOOL,12.657089664447303
OFFLINE,7.884711559475305
VINCENTB,8.51713459097315
ROLLYLEGS,9.17893124164902
1492626683,10.71117951539199
MYMORGEN,10.277543530317129
TAMAGOCHIFACTORY,10.277543530317129
1397540380,13.167915288213294
SWIRLWALLS,14.266527576881403
ACTIONWALLS,14.266527576881403
547101139,10.65560966423718
ТУЙМАЗЫ,7.639809827632379
БОРОВИЧИ,10.354504571453258
1474598066,11.088473746533458
IOS_1002,10.374707278770778
1489732936,11.37615581898524
PRIVACY,10.334701944157079
MINI,8.988412917650887
SORTGAME,12.657089664447303
LUCKYSORT,12.32061742782609
MAKEMONEY,8.919420046163935
CASHOUT,12.657089664447303
SOFTWARE,10.770020015414923
NEBULOUS,10.9343230667062
SIMPLICIAL,10.9343230667062
VALERKA,12.32061742782609
IDEN,11.701578219419867
951744068,9.269315303117288
BRSTARS,12.474768107653349
BIIKA,11.868632304083032
ОСИННИКИ,10.061834957490438
1058370552,12.32061742782609
SEVENBULLS,8.914669443405337
COUNTERATTACKSHOOTER,8.914669443405337
НОВОКУЙБЫШЕВСК,9.014254148834773
ROCKET,8.769359351588202
WEB_VIEW_MOHAMMED,11.493938854641623
AD,11.37615581898524
WEBVIEW_APP,11.493938854641623
DREAMHOMEMATCH,9.823876320391086
HOSPITAL,8.761196040949041
HOTSIBERIANS,9.823876320391086
LONDON,11.270795303327413
BOUNZY,11.781620927093403
HOTHEADGAMES,9.02478056182176
ЗЕЛЕНЧУКСКАЯ,10.71117951539199
1579285349,10.061834957490438
BRAWLSTARS,12.880233215761512
BRAWLSTARS123,13.167915288213294
КАРГАТ,11.322088597714963
SINNERS,11.088473746533458
SUPERBINOGO,8.69437354470364
JUNGLEBOYADVENTURE,8.832805573327164
КАМЫШЛОВ,10.505327461187841
FRIDAYNIGHTFUNKIN,9.014254148834773
FISHINC,9.651407060040144
ACE,9.54802870558631
UTK,9.61256722672388
EVIL,11.047651752013204
GA,11.627470247266144
TEACHER,10.032421072284144
CRAZYLIGHT,11.37615581898524
PHOTOSCANNER,11.37615581898524
AGE,10.092140306985767
1308886071,13.573380396321458
AUDIOMACK,9.7232327946114
ФРЯЗИНО,8.212088230612034
КАМЕНСК,9.13662886195833
HUUUGE,8.717451491986184
FLIGHTSIM2018,11.22200513915798
LUCKYBIRDS,14.266527576881403
KX,13.167915288213294
SUPERBOOST,11.701578219419867
HEXXA,9.85980832961715
UNO,10.89923174689493
TB,11.868632304083032
FS2D,11.963942483887358
STYLIST,11.558477375779194
1492810298,11.008431038859921
PAPERLINE,13.167915288213294
FL18,13.167915288213294
SUPERSUCKER,9.85980832961715
LUCKYKAT,8.998669417818075
LOGICGRAM,10.241175886146255
HITAPPS,8.53642779390783
RAKETSPEL,8.733138088153883
DIGAROUND,8.769359351588202
FNFCHARACTERTEST,9.681560098210833
FIRDAYFUNNYMODTABICHARACTERTEST,11.701578219419867
ONELEVELTWO,9.210281771533095
1559784375,10.296235663329282
YBOGA,10.800791674081678
DREAMHOSPITAL,10.800791674081678
1551344116,10.832540372396258
SHADERS,10.970690710877074
КИСЕЛЁВСК,8.374883365055632
1563892945,8.74107463774962
A4,10.865330195219249
ZIZI,11.701578219419867
BEETLES,8.785888653539413
INSTASAVER,9.10174160295789
STORYFORINSTA,12.32061742782609
POLICEVAZCITYDRIVINGSIMULATOR,11.868632304083032
КУДРОВО,9.54802870558631
GUNMOD,12.069302999545185
NEWMODS,11.701578219419867
FORMCPE,10.800791674081678
HEROVSCRIMINAL,10.683008638425294
RADPIRATES,10.65560966423718
MAN,8.172957806836267
ZF3D,10.416379975171346
FEELINGTOUCH,9.398993126425822
GANGSTERCRIME,11.433314232825188
GANGCRIMETFG,12.32061742782609
1549654782,14.266527576881403
ДВУРЕЧЕНСК,11.433314232825188
IOS_935,7.614955703291677
SWEETFARM,11.37615581898524
FIDGETCUBE,11.22200513915798
CALMINGTOYGAMES,12.32061742782609
САЛАВАТ,9.107472277666874
MERGEPARKSIMULATOR,11.493938854641623
МИХАЙЛОВКА,9.51293738577504
ГРЯЗОВЕЦ,10.277543530317129
1515453678,10.71117951539199
MATCHIT,10.241175886146255
WAWAGAME,9.823876320391086
FUNNY,9.671407726746814
1524760095,9.702179385413567
ASMRTOYS3D,10.223476309046854
OKGO,10.223476309046854
NEOWIZ,12.187086035201569
ODYSSEY,8.372124742616553
CANNONSHOT,10.459865087111083
CLOTHES,11.270795303327413
CHEAP,11.270795303327413
FNAFMAPMCPE,12.474768107653349
RHASMOD,12.32061742782609
EINSTEIN_S_RIDDLE,14.266527576881403
XOGOSLAB,14.266527576881403
CRITICALSTRIKE,9.479035834099358
GLOBALOFFENSIVE,9.487404083769874
DIESELPUPPET,10.89923174689493
1553443573,10.395326565973512
ESCALATORS,10.315283858299976
CHEERLEADERRUN3D,9.884500942207522
PLAYTIME,9.884500942207522
1499971430,11.433314232825188
1523244705,10.296235663329282
EPISODE,8.790064024949894
JOURNEY,8.088583462830803
LUV,8.794256903209929
DAGARTGAMES_ROC,13.573380396321458
KINGDOMGUARD,9.641554763597133
ODIN,9.631798588651767
TAP4FUN,9.641554763597133
DINOBASH,9.62213667774003
POKOKOSTUDIO,9.62213667774003
1457597952,10.395326565973512
SOLENDSTUDIO,14.266527576881403
APOLLO,12.187086035201569
738480930,8.953321597839617
COASTER,9.671407726746814
BWM,9.976068135733012
SMASHDIYSLIMEFIDGETSLIMY,9.303682946621496
1326046015,9.446246011276367
CUBE2048,12.474768107653349
ПРОТВИНО,9.317767686503235
SOLITAIREFREECELL,11.322088597714963
FIGHTER,8.405741353415538
1106442030,9.962462483677234
BALYSV,10.740167052265242
1262262200,12.32061742782609
BLADEHERO,11.493938854641623
NULLPTR,11.493938854641623
TWELVELOCKS4,10.259194391648933
RUD,10.172183014659304
GACHAANIMATOR,11.701578219419867
FEMLOL,11.701578219419867
ПЫШМА,8.713567991959787
UET,14.266527576881403
REPOSTANDDOWNLOADIMAGEINSTAGRAM,14.266527576881403
BTGAMES,11.008431038859921
ANIMALS,9.113235982383625
ZEALANDTEAM,10.047019871705297
1561798675,9.262581270935945
ICECREAMROLL,11.047651752013204
JW2,9.872078422208965
ШАЛИ,10.092140306985767
MAMBA,11.270795303327413
MINIGAME,8.863850195009125
CRAFTGAME,10.505327461187841
TURBORILLA,9.107472277666874
MADSKILLSMOTOCROSS3,9.37617844865965
EVILNUN,9.83571077803809
JAIL,9.976068135733012
REOTOUTO,11.175485123523087
LIPART,9.339273891724199
CASUALPUNCH,9.446246011276367
GIRLS,8.308102883851621
INPOCKET,10.89923174689493
1533638736,10.602965930751758
ТЮКАЛИНСК,10.528857958598035
AHOYGAMES,9.884500942207522
КУМЕРТАУ,8.219155397835125
VEGAS,8.374883365055632
CROCWORD,8.886630223340944
ESCALADE,9.3248851542721
DIFFERENCE,8.576168122557343
FIND,7.988006152715559
STREET,9.603088482769337
CHITRALEKHA,9.035418960026817
STORYMODE,10.416379975171346
HACKER,9.057041424039983
NOOBVSPRO,10.577648122767467
GOD,9.317767686503235
PARK_MASTER,8.832805573327164
OZMATCH,10.092140306985767
1434999856,11.781620927093403
САРАПУЛ,9.504353642083647
PINRESCUE,9.255892282785148
DRIVINGZONERUSSIA,9.755668070364553
AVECREATION,9.148533764464648
1492461133,7.851430617709808
XTT,8.207404381299607
IASURV2,8.207404381299607
НОВОШАХТИНСКИЙ,10.482337942963143
1160728947,8.953321597839617
WS,11.047651752013204
LETRAS,11.558477375779194
GIBBETS2,12.880233215761512
PIERCETHEMALL,8.933808783616035
1449842729,9.57517969465226
КОНАКОВО,8.683031268099704
1480191929,9.062520889804608
MOY7,9.61256722672388
FROJO,9.346546651053279
QUEEN,8.988412917650887
MODEL,9.130729139831143
WING,9.255892282785148
ICEBEAR,10.770020015414923
BALLSORTPUZZLE,10.770020015414923
1452476957,14.266527576881403
LASER,10.683008638425294
ТРЁХГОРНЫЙ,9.391330253680252
GOODROID,8.938651408091822
GENRES,7.499184451616012
SWAGMASHA,7.36479037022483
1542820320,14.266527576881403
TREASUREHUNTER,9.24924774006648
ULAB,9.282920955173067
DEEPHOUSEMUSIC,12.32061742782609
RADIOFM,12.32061742782609
XH,9.530329128486908
XHGEM,9.593698742419498
OTOME,8.948407583037188
STORYTACO,8.948407583037188
DANGEROUS,8.948407583037188
IKEMEN,8.948407583037188
BLOODKISS,8.948407583037188
TUBEASSISTANT,10.65560966423718
XPP,10.65560966423718
CTS,8.928989497180085
1458762050,11.493938854641623
CHAT,9.406715172519732
MOOM,14.266527576881403
1558127690,10.9343230667062
564540143,9.897079724414382
BAKEACAKE,11.781620927093403
AHIHI,14.266527576881403
PHOTOVIDEOEDITOR,14.266527576881403
SLIDESHOW,10.241175886146255
TLSTUNNEL,9.009032204853622
TLSVPN,9.009032204853622
GAMES1ST,10.482337942963143
SAHINDRIFTARABAOYUNU,11.493938854641623
1563148041,8.326356324160972
ELECTROTESTS,11.868632304083032
VITALY,10.018032334832045
PONASENKOV,10.018032334832045
1570229393,10.865330195219249
НАРО-ФОМИНСК,8.074165087406532
LORDOFHEROES,8.649756479214833
CLOVERGAMES,8.649756479214833
1447504309,9.7232327946114
PHONE,8.334282389433392
CACHE,9.10174160295789
1544997976,11.433314232825188
REDANTZ,8.675540596370547
STICKWARS2,9.062520889804608
TPS,11.008431038859921
CRIMINAL,11.558477375779194
THEFT,9.949039463345093
STEAL,12.474768107653349
ROBBERY,10.206084566334985
MAFIA,11.270795303327413
ГОРОДЕЦ,9.85980832961715
WORDCROSS,9.989861457865349
PEOPLEFUN,9.872078422208965
QUETZ,11.781620927093403
PINCHUKOV,11.781620927093403
PUZZLEDOM,11.781620927093403
RUNNERSUBWAY,9.04617175180308
RIOO,9.04617175180308
CROOTO,10.577648122767467
LOE,10.602965930751758
HUNT,9.051591819272419
1532609049,11.322088597714963
CLASSICSOLITAIRE,9.812180280627896
PAINTER,9.51293738577504
CUTANDPAINT,9.51293738577504
FISHING,9.289793834460829
ULTIMATEGAMES,11.322088597714963
БАЙМАК,9.593698742419498
1194582243,13.167915288213294
WALLPAPERSCRAFT,8.380423545431247
BIGFARMMOBILEHARVEST,8.635315795060038
GOODGAMESTUDIOS,7.915641860166664
RUNES,11.493938854641623
TM,10.334701944157079
АЛЕКСАНДРОВСК,11.008431038859921
BRIDGE,9.289793834460829
1489941954,12.069302999545185
YOYOFUN,11.558477375779194
EMHQ,8.963222668822327
CHIBI,9.976068135733012
ANIMEDRESSUPGAMES,9.661357390893313
MESSIWALLPAPERS,14.266527576881403
QUICKWALLAPPS,14.266527576881403
ALEXANDERWINN,9.755668070364553
TERRAGENESIS,9.755668070364553
DASHERO,9.51293738577504
TREFLE,9.51293738577504
JACKPOT,10.65560966423718
SLOTMACHINES,10.374707278770778
WINNING,10.89923174689493
OSAPP,10.395326565973512
AUTOCLICK,10.172183014659304
ГАВРИЛОВ-ЯМ,10.047019871705297
WOLFSIMEVO,10.832540372396258
ЛЯНТОР,10.296235663329282
MARDUKCORP,12.880233215761512
KAWAIINIHONGO,12.880233215761512
1526638009,9.539139758169064
TA,8.455386583904703
FORCE,7.963908601136499
949782856,10.602965930751758
CENTIPEDE,14.266527576881403
МИХАЙЛОВСК,8.372124742616553
RUSSIAN,8.642510070694065
BVL,10.832540372396258
WEATHERAPP,10.65560966423718
DEVDNUA,12.657089664447303
SKYSCRAPER,10.076872834854978
DRAGONS,8.510785363294492
КИНЕШМА,9.090377844307575
GOLFKINGWT,8.924193324916592
PNIXGAMES,8.411455654678976
PARKINGMASTERMULTIPLAYERCARGAME,10.577648122767467
SPEKTRAGAMES,10.505327461187841
CASIOCALCULATOR,10.296235663329282
EVERYDAYCALCULATION,10.172183014659304
HEROGAMES,9.566047211088987
SUBMARINESIMULATION,9.766717906551138
HAVOCBALL,9.631798588651767
UNIONGAMES,8.89124916919724
DUNGEONHEROES,10.123392850489871
FUNSTUDIO,10.061834957490438
БОГОРОДИЦК,9.406715172519732
1315531311,11.433314232825188
TETROX,8.408594422397945
BOWL,8.408594422397945
ALIENSHOOTER2,10.018032334832045
SIGMATEAM,9.61256722672388
FACE,10.354504571453258
DOGG,11.322088597714963
ANDROIDPROXY,12.32061742782609
PANDAVPNFREE,13.167915288213294
RUSSIANCARSOFFROAD,11.558477375779194
SUPREME,8.948407583037188
FUNNII,9.777891207149263
NOMAD,8.753098830716421
АРСЕНЬЕВ,8.993528018317656
1331794412,8.717451491986184
АЛЕЕВКА,10.552955510177096
KS2,10.334701944157079
MASTERCRAFT,9.897079724414382
CUBECRAFTING2K20,14.266527576881403
WEIGHTLOSS,10.047019871705297
FASTINGTRACKER,10.970690710877074
BODYFAST,10.970690710877074
VAZCITYCARDRIVINGSIMULATOR,9.884500942207522
MUSICSPEED,10.032421072284144
РЕУТОВ,7.984260829985397
SMASHERSIO,9.884500942207522
1491012714,12.880233215761512
VOXELGAMES,9.909818750191812
THEBIGHIT,9.909818750191812
INC,7.425981047592717
LUMBER,7.801939273191443
TRIVIAL,11.781620927093403
THEANGRYKRAKEN,10.416379975171346
1491761351,11.433314232825188
КСТОВО,8.214438407956987
HOMESWEETHOME,11.627470247266144
1223338261,9.339273891724199
PULSAR,9.346546651053279
GRANDTRUCKSIMULATOR2,9.346546651053279
1410715405,14.266527576881403
MAPDOWNLOADER,14.266527576881403
FORMINECRAFT,12.069302999545185
СЕРОВ,8.569434090376
TOSCANA,9.976068135733012
RINGID,10.437886180392308
RINJ,12.069302999545185
TABOO,9.269315303117288
VH,9.18512321189694
WOODYPUZZLE,8.828448267958208
SUMERGE,10.9343230667062
STICKBATTLE,10.9343230667062
ТЕЛЬМАНА,10.71117951539199
ANDROID_4,12.657089664447303
TRENCHASSAULT,11.322088597714963
COMPANYNAME,11.22200513915798
POLEDANCE,11.493938854641623
LACIVERT,11.493938854641623
1534757927,12.474768107653349
SELEVER,11.558477375779194
DANCE,10.003847699840088
FREEGAMES,10.374707278770778
BIGBEEP,11.558477375779194
OAK,10.683008638425294
CRYPTOSENSE,10.770020015414923
FFS,8.10743218838947
AMERICANDAD,8.137477366820859
QUEST,8.97322275215691
GCG,12.474768107653349
TRAINGAMESFREESIMULATOR,12.474768107653349
DAVINCI,10.9343230667062
IDLEARMY,10.482337942963143
COACH,8.749074680416696
OGUZTECIMER,10.770020015414923
STICKFIGHTSHADOWWARRIOR,10.770020015414923
ЛЕНИНСК-КУЗНЕЦКИЙ,8.785888653539413
SORTING,8.90523541117198
BASIC3,8.948407583037188
SOCCERMANAGER2021,8.42008880182368
SOCCERMANAGERLTD,8.42008880182368
TAPMATCH,9.096043581843253
BLASTFEVER,10.9343230667062
NOOB,9.223102459962156
JAILBREAK,9.303682946621496
VS,8.733138088153883
ИШИМБАЙ,9.096043581843253
1456091972,8.405741353415538
IB,9.346546651053279
MN,9.406715172519732
МОСТОВСКОЙ,11.088473746533458
BAKEIT,8.983323848143415
РОЩИНО,9.296714277305403
1473424857,10.437886180392308
ЛАБЫТНАНГИ,9.521595448518154
HELLS,12.187086035201569
BURGER,11.781620927093403
1559209348,10.832540372396258
MICROVIRT,10.032421072284144
LAUNCHER2,10.032421072284144
ARCADEGAME,9.909818750191812
DRIVINGSCHOOL,10.528857958598035
BETTERGAMES,10.528857958598035
ERA,11.22200513915798
SUMMONERS,11.270795303327413
1535364340,14.266527576881403
ЛЕСНОЙ,9.003837387976517
ТИМАШЁВСК,9.823876320391086
DRAGONCRAFT,12.880233215761512
TOYBOMB,10.416379975171346
CUBECRUSH,10.416379975171346
DREAMBOX,10.552955510177096
TILES_HOP,10.139393191836312
FNF_FUNNY,10.188990132975684
UGH_MOD,10.188990132975684
ТОПКИ,9.37617844865965
TRAINSTATIONGAME,9.976068135733012
ГУСЬ-ХРУСТАЛЬНЫЙ,9.096043581843253
АСКИЗ,11.22200513915798
1081008476,9.962462483677234
КОТЕЛЬНИКИ,9.57517969465226
CRUSHCRUSH,10.65560966423718
SADPANDA,10.65560966423718
ROMANK,10.800791674081678
DRAWMASTERS,10.800791674081678
CYBERSPHEREONLINE,10.223476309046854
LB4BUSINESS,9.80061945822682
PORTRAIT,8.265112698920253
ESCAPEROOM,8.24066160305609
WEBELINX,8.08031895298091
ЧЕРНОГОРСК,8.369373709244663
1449795053,9.584396349757183
JOLLYDAYSFARM,11.008431038859921
САЛЕХАРД,8.219155397835125
RALLYHUM,8.614038396612752
AIM,8.391596846029373
BICEPS,9.823876320391086
GTDRIVER,10.770020015414923
VGG,11.781620927093403
SCAPES,9.631798588651767
1495359905,10.577648122767467
LIN2WS,8.369373709244663
MAD,11.37615581898524
FLAME,11.868632304083032
SAS,12.474768107653349
ЛАБИНСК,10.172183014659304
КИПЕНЬ,11.175485123523087
СУВОРОВ,10.832540372396258
1564421664,13.573380396321458
1538288955,9.353872691145352
TOYBLOCKBOOM,9.269315303117288
IECCA,10.437886180392308
TINY,10.139393191836312
LOSTPANDAGAMES,10.032421072284144
BLOCKEMALL,10.032421072284144
VEHICLE,10.65560966423718
ARMY,8.297820016896038
CBS,14.266527576881403
REBELWARSELITESHOOTING,14.266527576881403
1499118002,11.22200513915798
GOFIVEGLOBAL,8.968210210333368
DRESS,8.806942062737244
ИНТА,8.745066659019157
KIDS,9.661357390893313
XSIMULATION,12.880233215761512
РУБЦОВСК,7.896626594053177
SPONGEBOB,9.310700519280143
EXPROGRANNY22,10.770020015414923
МОЖАЙСК,9.361252798442974
KNIGHTSRAGE,9.872078422208965
PHASE10,10.528857958598035
MATTEL163,10.528857958598035
ДУБНА,8.443481681398385
1175241527,10.206084566334985
PAINTBYNUMBER,11.047651752013204
ASCELLA,11.270795303327413
1287282214,7.502642668318969
PRETTYBUSY,12.069302999545185
LOVEUNHOLYC,12.069302999545185
ZOMBIELAND,8.642510070694065
V2,8.434645099597887
ОСМАНЮРТ,10.505327461187841
FNFMODVSSELEVERSIMULATOR,12.657089664447303
UF6,12.657089664447303
CUTE,9.681560098210833
PRINCESS,9.057041424039983
DABDAAGAMES,12.657089664447303
VIP,7.825581036248483
BUILD,7.762239403344758
GOOD,8.053921481129885
904209370,9.976068135733012
PICKLE,9.755668070364553
ВОЛГОРЕЧЕНСК,10.970690710877074
COPDUTYPOLICECARSIMULATOR,11.37615581898524
DRAGONFLY,9.777891207149263
CARDEALER,9.681560098210833
XMGAME,8.806942062737244
SAVETHEGIRL,8.657055781696444
CYBERNATE,8.765269366336677
SLAPSTICKFIGHTER,8.765269366336677
HAMSTER,10.123392850489871
ZEPNI,9.383725654295032
ДЮЛЛЮКЮ,11.433314232825188
DINOZOOSTAR,11.131033360952253
TAPPOCKET,9.255892282785148
631771776,10.223476309046854
1541146937,11.270795303327413
ZILLIONWHALES,10.172183014659304
MUSHROOMWARS2,10.172183014659304
VAMPIRESFALL2,9.014254148834773
EARLYMORNINGSTUDIO,8.411455654678976
ENGINE,9.166661149057205
ISTOMGAMES,9.223102459962156
TABIBATTLE,9.282920955173067
BLUETEASTD,9.282920955173067
ONEXT,8.260174417279671
BOOMBOX,8.020420811399841
ZEDGE,8.872900030529042
STACKING,11.131033360952253
TAXI,8.41432509710693
TRAIN,8.769359351588202
JELLYCONNECT,10.155653712708093
DDY,9.661357390893313
ZEEBAGAMES,8.798467435746273
HAIRRUSH,8.798467435746273
1050101469,9.733928083728149
ТРУСОВО,12.880233215761512
САРАФОНОВО,9.62213667774003
MYTALKINGANGELAFREE,8.97322275215691
STEPTRACKER,12.474768107653349
CALORIEBURNER,11.701578219419867
944158857,10.865330195219249
MELONSIMULATOR,11.131033360952253
MELONLAB,11.131033360952253
MARRIED,11.701578219419867
GET,10.970690710877074
ГЕОРГИЕВСК,8.482702394551666
PARKOUR,8.569434090376
SWING,9.422340490422812
1487291128,9.130729139831143
COIN,8.596646653900883
SAVER,8.50133647409656
REPOST,8.993528018317656
LUCKIOS,14.266527576881403
BUFFALOSLOTS,14.266527576881403
GLEE,9.269315303117288
YIBOCHAORENGP,9.269315303117288
FIVEAMP,9.282920955173067
PICKCRAFTERAPP,9.391330253680252
ЗАРАЙСК,9.255892282785148
PARKINGJAM,7.869597921665258
LSZENLAMZR,7.869597921665258
ИЗОБИЛЬНЫЙ,9.398993126425822
UNNIE,10.740167052265242
VIRTUAL,8.854881525026364
CHIBBI,10.740167052265242
OYEAH,8.137477366820859
FEELID,8.137477366820859
PUZZLELEGEND,9.398993126425822
1116645064,9.24924774006648
NEVEROLD,11.868632304083032
1547762178,9.521595448518154
ДМИТРОВ,8.177482701434558
AXGAMESOFT,10.047019871705297
TURBOPROPFS,10.047019871705297
TALKINGTOMGOLDRUN,9.530329128486908
1067644352,9.789190762403198
ПАВЛОВО,9.051591819272419
1494449873,9.593698742419498
INVADERS,9.454343221508987
FLIP,9.57517969465226
BIKEHILL3D,8.146230157930454
CRAFT2121,12.880233215761512
MINIBUILDING,12.880233215761512
CRAFTWORLD,12.657089664447303
1570758867,13.573380396321458
CHICKEN,9.55699737556907
КАМСКОЕ,11.627470247266144
УСТЬЕ,11.627470247266144
TEN,10.9343230667062
BALLS2048,11.433314232825188
FRENZY,9.197623374661172
INSANEINTHEGAME,8.943517597742996
CARCRASHTESTVAZ2104,9.989861457865349
BASKETBALLSTARS,8.569434090376
TANKS2,8.815489123315704
IDSPE,8.811206461523703
M5,11.131033360952253
C63,10.832540372396258
1569353501,9.361252798442974
INDIEGAME,8.933808783616035
BEDWAR,10.334701944157079
CAM001,9.69181659837802
КУШНАРЁНКОВО,11.088473746533458
IMPOSSIBLEAPPS,13.167915288213294
TOWERCRUSH,13.167915288213294
714796093,8.562745102225202
1540919737,8.785888653539413
SLICEANDDICE,11.493938854641623
VIVINTE,12.657089664447303
WORDGAMEONE,13.573380396321458
GOO,11.175485123523087
KITCHENSCRAMBLE,11.781620927093403
PILEIT3D,9.962462483677234
BASICGAMES,9.962462483677234
TOKER,8.841577559400001
WA,8.841577559400001
1572248833,10.970690710877074
ЧИКОЛА,11.322088597714963
CRAZYDEFENSEHEROES,10.259194391648933
ANIMOCABRANDS,10.223476309046854
POLYPOP,10.482337942963143
CHAMPIONSCORNERCLINIC,10.482337942963143
PCG,8.828448267958208
G2,9.712650685280863
УНЕЧА,9.414497312961787
IOS_1243,9.479035834099358
1397824035,9.702179385413567
HT,10.740167052265242
1455860184,9.641554763597133
KIRSON,12.657089664447303
POLIGLOT16,12.657089664447303
FIGHTINGGAMES,8.603567096745458
ZONMOB,8.638906463190766
SHADOWOFDEATH,8.649756479214833
FASTCHARGING,9.51293738577504
SUPERCLEANER,9.80061945822682
PHONECLEANER,9.872078422208965
BATTERYDOCTOR,9.566047211088987
COLORUP,13.573380396321458
ЛЕНИНАУЛ,11.37615581898524
1207257038,14.266527576881403
BYTEGHOUL,10.259194391648933
GRIMDEFENDER,10.259194391648933
BLENDERGAME,9.003837387976517
RESORT,9.446246011276367
КУБИНКА,10.223476309046854
1436151665,12.657089664447303
AVATAN,10.032421072284144
INNEMPIRE,9.296714277305403
WELLDONEGAMES,9.296714277305403
1457448378,9.755668070364553
STACKYBIRDANDROID,8.919420046163935
KOOAPPS,8.854881525026364
1574888366,9.142563597478144
CANTEENHD,7.848162640945192
SUPERFARMERS,11.558477375779194
TOSTER,11.493938854641623
COMPANY,10.139393191836312
WORDMONGER,11.047651752013204
SOFTTOWELGAMES,11.047651752013204
DRIVINGSCHOOL2017,10.395326565973512
1224933860,11.088473746533458
SOCIAL,8.919420046163935
ZENITHGAMES,9.530329128486908
MERGEBATTLE,9.530329128486908
PVZHEROES,10.354504571453258
PZ,8.69437354470364
HEATHERGLADE,9.812180280627896
COMMUNIST,11.868632304083032
KINGOFDEFENSE,10.155653712708093
TD,8.943517597742996
FRONTIER,10.354504571453258
HEROLAB,7.954792767728489
BLUEFLAMINGO,7.954792767728489
720063540,10.259194391648933
